id,Durations,Distance,Latitude,Longitude
39462,3071.59,41499.22,41.79409025,-87.59231086
39472,2341.91,30442.36,41.88498719,-87.62099291
39483,1928.42,26438.1,41.92208254,-87.63415609
39493,1853.91,25411.76,41.92268628,-87.64948873
39503,1621.95,21236.15,41.94779159,-87.68383494
39515,2244.64,30518.34,41.88099447,-87.63274649
39525,1853.91,25411.76,41.92268628,-87.64948873
39536,2133.02,28573.99,41.89204214,-87.63186395
39548,2341.91,30442.36,41.88498719,-87.62099291
39559,361.29,1994.43,41.97907082,-87.90303966
39572,2214.76,29329.81,41.89915561,-87.62621053
39582,2171.7,29133.79,41.89250778,-87.62621491
39592,1883.89,24988.66,41.9442266,-87.65599818
39607,1853.91,25411.76,41.92268628,-87.64948873
39617,1853.91,25411.76,41.92268628,-87.64948873
39630,2164.16,28908.6,41.89207264,-87.62887416
39642,2122.2,28620.05,41.89960211,-87.63330804
39653,1919.38,25246.57,41.90120699,-87.67635599
39663,2130.1,28653.62,41.87925508,-87.642649
39674,1724.48,23837.92,41.91922505,-87.67144577
39685,1588.78,21985.04,41.92276062,-87.69915534
39695,2244.64,30518.34,41.88099447,-87.63274649
39705,2122.2,28620.05,41.89960211,-87.63330804
39715,1883.89,24988.66,41.9442266,-87.65599818
39726,1793.65,24153.67,41.96581197,-87.65587879
39737,1853.91,25411.76,41.92268628,-87.64948873
39748,2171.7,29133.79,41.89250778,-87.62621491
39760,1824.21,25163.49,41.92177819,-87.65106188
39773,2313.65,31203.91,41.87400538,-87.66351755
39784,2171.7,29133.79,41.89250778,-87.62621491
39795,2133.02,28573.99,41.89204214,-87.63186395
39805,1936.96,25407.66,41.93465916,-87.64672973
39816,2341.91,30442.36,41.88498719,-87.62099291
39826,2022.26,27350.38,41.91461629,-87.63171737
39836,2122.2,28620.05,41.89960211,-87.63330804
39850,2171.7,29133.79,41.89250778,-87.62621491
39863,2171.7,29133.79,41.89250778,-87.62621491
39873,2112.86,27750.81,41.90749193,-87.63576009
39887,1588.78,21985.04,41.92276062,-87.69915534
39899,1919.38,25246.57,41.90120699,-87.67635599
39910,1883.89,24988.66,41.9442266,-87.65599818
39922,2171.7,29133.79,41.89250778,-87.62621491
39934,1588.78,21985.04,41.92276062,-87.69915534
39950,1958.7,26105.46,41.9049353,-87.64990723
39964,2122.2,28620.05,41.89960211,-87.63330804
39976,1919.38,25246.57,41.90120699,-87.67635599
39989,2122.2,28620.05,41.89960211,-87.63330804
40003,2067.61,27206.89,41.94982935,-87.64396537
40017,2133.02,28573.99,41.89204214,-87.63186395
40030,2341.91,30442.36,41.88498719,-87.62099291
40045,2067.61,27206.89,41.94982935,-87.64396537
40060,1588.78,21985.04,41.92276062,-87.69915534
40071,2122.2,28620.05,41.89960211,-87.63330804
40082,2130.1,28653.62,41.87925508,-87.642649
40093,1853.91,25411.76,41.92268628,-87.64948873
40103,2130.1,28653.62,41.87925508,-87.642649
40117,2171.7,29133.79,41.89250778,-87.62621491
40130,1919.38,25246.57,41.90120699,-87.67635599
40140,2949.02,48841.67,41.78599852,-87.75093429
40152,1853.91,25411.76,41.92268628,-87.64948873
40163,2341.91,30442.36,41.88498719,-87.62099291
40175,1853.91,25411.76,41.92268628,-87.64948873
40186,1856.31,25564.74,41.92185491,-87.64621098
40198,1883.89,24988.66,41.9442266,-87.65599818
40215,2084.41,27629.05,41.90949567,-87.6309636
40237,1921.57,26734.65,41.89265811,-87.65253448
40261,2310.41,30615.91,41.89197151,-87.61294541
40280,2122.2,28620.05,41.89960211,-87.63330804
40305,2171.7,29133.79,41.89250778,-87.62621491
40329,2313.65,31203.91,41.87400538,-87.66351755
40354,1793.65,24153.67,41.96581197,-87.65587879
40381,2341.91,30442.36,41.88498719,-87.62099291
40405,2084.41,27629.05,41.90949567,-87.6309636
40441,2112.86,27750.81,41.90749193,-87.63576009
40485,2171.7,29133.79,41.89250778,-87.62621491
40501,2171.7,29133.79,41.89250778,-87.62621491
40531,2171.7,29133.79,41.89250778,-87.62621491
